Date,Date,Open,High,Low,Close,Volume,Ema3,Ema6,Ema3-Ema6,Macd,Signal,Momentum,Rsi,Gradient
2021-02-28 21:15:00,2021-02-28 21:15:00,1159.81,1162.24,1150.96,1151.0,150.61674,1151.0,1151.0,0.0,0.0,0.0,0.0,81.90289357528182,688.0000000000109
2021-02-28 21:20:00,2021-02-28 21:20:00,1150.98,1160.92,1150.55,1157.88,180.98926,1154.44,1152.9657142857143,1.4742857142857702,0.5488319088321987,0.10976638176643974,0.43906552706575896,81.90289357528182,189.49999999999818
2021-02-28 21:25:00,2021-02-28 21:25:00,1157.68,1158.72,1154.15,1154.79,136.07201,1154.615,1153.4869387755102,1.1280612244897839,0.7260781974175643,0.23302874489666467,0.4930494525208996,81.90289357528182,-89.50000000000955
2021-02-28 21:30:00,2021-02-28 21:30:00,1154.57,1156.3,1152.95,1156.09,146.95789,1155.3525,1154.2306705539359,1.1218294460641118,0.9603756805265675,0.37849813202264526,0.5818775485039223,81.90289357528182,35.000000000002274
2021-02-28 21:35:00,2021-02-28 21:35:00,1156.18,1159.7,1154.03,1155.49,254.55332,1155.4212499999999,1154.5904789670972,0.8307710329027032,1.085134384608864,0.5198253825398891,0.5653090020689748,81.90289357528182,47.00000000000273
2021-02-28 21:40:00,2021-02-28 21:40:00,1155.49,1157.4,1153.81,1157.03,83.98757,1156.225625,1155.287484976498,0.938140023502001,1.2933626070712307,0.6745328274461575,0.6188297796250732,81.90289357528182,248.00000000000182
2021-02-28 21:45:00,2021-02-28 21:45:00,1157.62,1163.0,1157.62,1160.45,279.42709,1158.3378125,1156.7624892689273,1.5753232310726162,1.7145857146176695,0.8825434048804599,0.8320423097372096,84.93508614354525,349.0000000000009
2021-02-28 21:50:00,2021-02-28 21:50:00,1160.23,1166.83,1158.49,1164.01,173.5833,1161.17390625,1158.8332066206624,2.340699629337678,2.309052984466007,1.1678453207975692,1.1412076636684376,87.54236944808294,497.5000000000023
2021-02-28 21:55:00,2021-02-28 21:55:00,1164.01,1175.4,1164.01,1170.4,480.45595,1165.786953125,1162.1380047290447,3.648948395955358,3.2582332900797155,1.5859229146539984,1.6723103754257171,90.9252595523324,482.000000000005
2021-02-28 22:00:00,2021-02-28 22:00:00,1170.29,1177.88,1170.06,1173.65,434.65836,1169.7184765625002,1165.427146235032,4.291330327468131,4.224021469234913,2.1135426255701812,2.1104788436647315,92.21543950489344,147.99999999999045
2021-02-28 22:05:00,2021-02-28 22:05:00,1173.92,1179.99,1172.62,1173.36,328.29178,1171.5392382812502,1167.6936758821657,3.8455623990844288,4.909422219635871,2.6727185443833195,2.236703675252552,90.83265668023911,-187.5
